index,TID,loc_name,loc_number,loc_type,brand,address,city,state,neighborhood,postal_code,phone,latitude,longitude,hours_of_operation,services_included,RunID,RunDate,InsertUpdateTime,store_type
2397,12723,77th St McDowell,00005,C,FRYS,"7770 E Mcdowell Rd Scottsdale, AZ 85257",Scottsdale,AZ,MARICOPA COUNTY,85257,4809414088.0,33.4673075,-111.9126567,Sun - Sat: 6:00 AM - 11:00 PM,Online Deli/Bakery Ordering|View Weekly Ad,46272,2022-05-03 08:17:28,2022-05-05 12:40:43,Store
2398,12724,Frys Marketplace Phoenix,00612,M,FRYS,"4707 E Shea Blvd Phoenix, AZ 85028",Phoenix,AZ,MARICOPA COUNTY,85028,4803673940.0,33.58129,-111.97913,Sun - Sat: 6:00 AM - 11:00 PM,Online Deli/Bakery Ordering|View Weekly Ad,46272,2022-05-03 08:17:28,2022-05-05 12:40:43,Store
2399,12725,Indian School Rd Miller,00025,C,FRYS,"7628A E Indian School Rd Scottsdale, AZ 85251",Scottsdale,AZ,MARICOPA COUNTY,85251,4809940145.0,33.4958043,-111.9159025,Sun - Sat: 7:00 AM - 11:00 PM,Online Deli/Bakery Ordering|View Weekly Ad,46272,2022-05-03 08:17:28,2022-05-05 12:40:43,Store
2400,12726,43rd Ave Bell Rd,00028,C,FRYS,"4315 W Bell Rd Glendale, AZ 85308",Glendale,AZ,MARICOPA COUNTY,85308,6029782590.0,33.6378817,-112.1527143,Sun - Sat: 7:00 AM - 10:00 PM,Online Deli/Bakery Ordering|View Weekly Ad,46272,2022-05-03 08:17:28,2022-05-05 12:40:43,Store
2401,12727,27th Ave Bell Rd,00617,M,FRYS,"2727 W Bell Rd Phoenix, AZ 85053",Phoenix,AZ,MARICOPA COUNTY,85053,6028962500.0,33.638177,-112.119906,Sun - Sat: 6:00 AM - 11:00 PM,Online Deli/Bakery Ordering|View Weekly Ad,46272,2022-05-03 08:17:28,2022-05-05 12:40:43,Store
2402,12728,Frys Marketplace,00667,M,FRYS,"13730 W. Camelback Rd. Litchfield Park, AZ 85340",Litchfield Park,AZ,MARICOPA COUNTY,85340,6233347735.0,33.509991,-112.355685,Sun - Sat: 6:00 AM - 11:00 PM,Online Deli/Bakery Ordering|View Weekly Ad,46272,2022-05-03 08:17:28,2022-05-05 12:40:43,Store
2403,12729,67th Ave Bell Rd,00625,M,FRYS,"6611 W Bell Rd Glendale, AZ 85308",Glendale,AZ,MARICOPA COUNTY,85308,6233342940.0,33.6368706,-112.2004963,Sun - Sat: 6:00 AM - 10:00 PM,Online Deli/Bakery Ordering|View Weekly Ad,46272,2022-05-03 08:17:28,2022-05-05 12:40:43,Store
2404,12730,Kroger Tempe AZ,00789,MF,KROGER,"5100 S Mcclintock Dr Tempe, AZ 85282",Tempe,AZ,MARICOPA COUNTY,85282,9999999999.0,33.379424,-111.910917,Sun - Sat: 24 Hours,View Weekly Ad,46272,2022-05-03 08:17:28,2022-05-05 12:40:43,Store
2405,12731,Kroger Tempe,00660,MF,KROGER,"5100 S McClintock Dr Tempe, AZ 85282",Tempe,AZ,MARICOPA COUNTY,85282,,33.379424,-111.910917,Sun - Sat: 24 Hours,View Weekly Ad,46272,2022-05-03 08:17:28,2022-05-05 12:40:43,Store
2406,12732,Baseline McClintock,00607,C,FRYS,"5100 S Mcclintock Dr Tempe, AZ 85282",Tempe,AZ,MARICOPA COUNTY,85282,4807529700.0,33.3794954,-111.9108546,Sun - Sat: 6:00 AM - 10:00 PM,Online Deli/Bakery Ordering|View Weekly Ad,46272,2022-05-03 08:17:28,2022-05-05 12:40:43,Store
2407,12733,107th Ave Grand Ave,00122,C,FRYS,"10660 Grand Ave Sun City, AZ 85351",Sun City,AZ,MARICOPA COUNTY,85351,6238768222.0,33.6006735,-112.2888354,Sun - Sat: 6:00 AM - 11:00 PM,Online Deli/Bakery Ordering|View Weekly Ad,46272,2022-05-03 08:17:28,2022-05-05 12:40:43,Store
2408,12734,40th St Thunderbird,00121,C,FRYS,"4025 E Thunderbird Rd Phoenix, AZ 85032",Phoenix,AZ,MARICOPA COUNTY,85032,6029531615.0,33.6111029,-111.9941463,Sun - Sat: 6:00 AM - 11:00 PM,Online Deli/Bakery Ordering|View Weekly Ad,46272,2022-05-03 08:17:28,2022-05-05 12:40:43,Store
2409,12735,Bell Rd 14th St,00698,M,FRYS,"1311 E. Bell Rd. Phoenix, AZ 85022",Phoenix,AZ,MARICOPA COUNTY,85022,6025945030.0,33.6387404,-112.0535518,Sun - Sat: 6:00 AM - 10:00 PM,Online Deli/Bakery Ordering|View Weekly Ad,46272,2022-05-03 08:17:28,2022-05-05 12:40:43,Store
2410,12736,McClintock Guadalupe,00022,C,FRYS,"1835 E Guadalupe Rd Tempe, AZ 85283",Tempe,AZ,MARICOPA COUNTY,85283,4808387023.0,33.3622596,-111.9091445,Sun - Sat: 6:00 AM - 11:00 PM,Online Deli/Bakery Ordering|View Weekly Ad,46272,2022-05-03 08:17:28,2022-05-05 12:40:43,Store
2411,12737,19th Ave Union Hills,00012,C,FRYS,"18420 N 19Th Ave Phoenix, AZ 85023",Phoenix,AZ,MARICOPA COUNTY,85023,6029935960.0,33.6539612,-112.1014282,Sun - Sat: 7:00 AM - 10:00 PM,Online Deli/Bakery Ordering|View Weekly Ad,46272,2022-05-03 08:17:28,2022-05-05 12:40:43,Store
2412,12738,Ray Rural,00627,M,FRYS,"9900 S Rural Rd Tempe, AZ 85284",Tempe,AZ,MARICOPA COUNTY,85284,4807836200.0,33.3218957,-111.9302598,Sun - Sat: 6:00 AM - 11:00 PM,Online Deli/Bakery Ordering|View Weekly Ad,46272,2022-05-03 08:17:28,2022-05-05 12:40:43,Store
2413,12739,32nd St Bell Rd,00618,M,FRYS,"3246 E Bell Rd Phoenix, AZ 85032",Phoenix,AZ,MARICOPA COUNTY,85032,6027654600.0,33.6419701,-112.0113244,Sun - Sat: 6:00 AM - 10:00 PM,Online Deli/Bakery Ordering|View Weekly Ad,46272,2022-05-03 08:17:28,2022-05-05 12:40:43,Store
2414,12740,59th Ave Beardsley,00060,C,FRYS,"20220 N 59Th Ave Glendale, AZ 85308",Glendale,AZ,MARICOPA COUNTY,85308,6238253111.0,33.6697071,-112.1889182,Sun - Sat: 6:00 AM - 10:00 PM,Online Deli/Bakery Ordering|View Weekly Ad,46272,2022-05-03 08:17:28,2022-05-05 12:40:43,Store
2415,12741,Alma School Rd Main St,00113,C,FRYS,"1245 W Main St Mesa, AZ 85201",Mesa,AZ,MARICOPA COUNTY,85201,4808338879.0,33.4130927,-111.8580863,Sun - Sat: 7:00 AM - 10:00 PM,Online Deli/Bakery Ordering|View Weekly Ad,46272,2022-05-03 08:17:28,2022-05-05 12:41:11,Store
2416,12742,Pima Via Linda,00621,M,FRYS,"8900 E Via Linda Scottsdale, AZ 85258",Scottsdale,AZ,MARICOPA COUNTY,85258,4806576400.0,33.5704676,-111.8891685,Sun - Sat: 6:00 AM - 10:00 PM,Online Deli/Bakery Ordering|View Weekly Ad,46272,2022-05-03 08:17:28,2022-05-05 12:41:11,Store
2417,12743,Pima Shea,00125,C,FRYS,"10450 N 90Th St Scottsdale, AZ 85258",Scottsdale,AZ,MARICOPA COUNTY,85258,4806610001.0,33.580826,-111.8896666,Sun - Sat: 6:00 AM - 10:00 PM,Online Deli/Bakery Ordering|View Weekly Ad,46272,2022-05-03 08:17:28,2022-05-05 12:41:11,Store
2418,12744,64th St Greenway,00120,C,FRYS,"6321 E Greenway Rd Scottsdale, AZ 85254",Scottsdale,AZ,MARICOPA COUNTY,85254,4803688930.0,33.624603,-111.94428,Sun - Sat: 6:00 AM - 10:00 PM,Online Deli/Bakery Ordering|View Weekly Ad,46272,2022-05-03 08:17:28,2022-05-05 12:41:11,Store
2419,12745,Baseline Country Club,00062,C,FRYS,"554 W Baseline Rd Mesa, AZ 85210",Mesa,AZ,MARICOPA COUNTY,85210,4809699299.0,33.3805677,-111.8435935,Sun - Sat: 7:00 AM - 10:00 PM,Online Deli/Bakery Ordering|View Weekly Ad,46272,2022-05-03 08:17:28,2022-05-05 12:41:11,Store
2420,12746,Tatum Bell,00054,C,FRYS,"4842 E Bell Rd Scottsdale, AZ 85254",Scottsdale,AZ,MARICOPA COUNTY,85254,6028670353.0,33.6427785,-111.9759815,Sun - Sat: 7:00 AM - 10:00 PM,Online Deli/Bakery Ordering|View Weekly Ad,46272,2022-05-03 08:17:28,2022-05-05 12:41:11,Store
2421,12747,Alma School Elliott,00037,C,FRYS,"981 W Elliot Rd Chandler, AZ 85225",Chandler,AZ,MARICOPA COUNTY,85225,4808212296.0,33.348099,-111.8579718,Sun - Sat: 7:00 AM - 10:00 PM,Online Deli/Bakery Ordering|View Weekly Ad,46272,2022-05-03 08:17:28,2022-05-05 12:41:11,Store
2422,12748,McKellips Stapley Dr,00622,M,FRYS,"1935 N Stapley Dr Mesa, AZ 85203",Mesa,AZ,MARICOPA COUNTY,85203,4806104140.0,33.450397,-111.802907,Sun - Sat: 6:00 AM - 11:00 PM,Online Deli/Bakery Ordering|View Weekly Ad,46272,2022-05-03 08:17:28,2022-05-05 12:41:11,Store
2423,12749,Dobson Ray Rd,00051,C,FRYS,"1950 W Ray Rd Chandler, AZ 85224",Chandler,AZ,MARICOPA COUNTY,85224,4808147732.0,33.321889,-111.8749268,Sun - Sat: 7:00 AM - 11:00 PM,Online Deli/Bakery Ordering|View Weekly Ad,46272,2022-05-03 08:17:28,2022-05-05 12:41:11,Store
2424,12750,91st Ave Union Hills,00114,C,FRYS,"9245 W Union Hills Dr Peoria, AZ 85382",Peoria,AZ,MARICOPA COUNTY,85382,6239727902.0,33.651245,-112.2565525,Sun - Sat: 7:00 AM - 10:00 PM,Online Deli/Bakery Ordering|View Weekly Ad,46272,2022-05-03 08:17:28,2022-05-05 12:42:24,Store
2425,12751,Thompson Peak Hayden,00673,C,FRYS,"20427 N Hayden Rd Scottsdale, AZ 85255",Scottsdale,AZ,MARICOPA COUNTY,85255,4804192240.0,33.671108,-111.904221,Sun - Sat: 6:00 AM - 10:00 PM,Online Deli/Bakery Ordering|View Weekly Ad,46272,2022-05-03 08:17:28,2022-05-05 12:42:31,Store
2426,12752,67th Ave Happy Valley Rd,00073,C,FRYS,"6625 W Happy Valley Rd Glendale, AZ 85310",Glendale,AZ,MARICOPA COUNTY,85310,6235618905.0,33.710617,-112.2015046,Sun - Sat: 6:00 AM - 10:00 PM,Online Deli/Bakery Ordering|View Weekly Ad,46272,2022-05-03 08:17:28,2022-05-05 12:42:31,Store
2427,12753,83rd Ave Deer Valley Rd,00074,C,FRYS,"8375 W Deer Valley Rd Peoria, AZ 85382",Peoria,AZ,MARICOPA COUNTY,85382,6235615504.0,33.6802843,-112.2399064,Sun - Sat: 6:00 AM - 10:00 PM,Online Deli/Bakery Ordering|View Weekly Ad,46272,2022-05-03 08:17:28,2022-05-05 12:42:31,Store
2428,12754,Tatum Cave Creek,00474,C,FRYS,"29455 N Cave Creek Rd Cave Creek, AZ 85331",Cave Creek,AZ,MARICOPA COUNTY,85331,4805387130.0,33.7524364,-111.9904257,Sun - Sat: 6:00 AM - 10:00 PM,Online Deli/Bakery Ordering|View Weekly Ad,46272,2022-05-03 08:17:28,2022-05-05 12:42:31,Store
2429,12755,Yuma Sarival Rd,00676,M,FRYS,"16380 W Yuma Rd Goodyear, AZ 85338",Goodyear,AZ,MARICOPA COUNTY,85338,6239254440.0,33.437491,-112.411304,Sun - Fri: 6:00 AM - 11:00 PM,Online Deli/Bakery Ordering|View Weekly Ad,46272,2022-05-03 08:17:28,2022-05-05 12:42:50,Store
2430,12756,Waddell Litchfield Rd,00674,C,FRYS,"13982 W Waddell Rd Surprise, AZ 85379",Surprise,AZ,MARICOPA COUNTY,85379,6235379630.0,33.6111819,-112.3615051,Sun - Fri: 6:00 AM - 11:00 PM,Online Deli/Bakery Ordering|View Weekly Ad,46272,2022-05-03 08:17:28,2022-05-05 12:42:50,Store
2431,12757,138th Ave RH Johnson,00086,C,FRYS,"19403 N. RH Johnson BLVD Sun City West, AZ 85375",Sun City West,AZ,MARICOPA COUNTY,85375,6239305025.0,33.6612135,-112.3533135,Sun - Sat: 6:00 AM - 10:00 PM,Online Deli/Bakery Ordering|View Weekly Ad,46272,2022-05-03 08:17:28,2022-05-05 12:42:50,Store
2432,12758,Alma School Germann,00069,C,FRYS,"2010 S Alma School Rd Chandler, AZ 85286",Chandler,AZ,MARICOPA COUNTY,85286,4809177596.0,33.275562,-111.8609191,Sun - Sat: 6:00 AM - 10:00 PM,Online Deli/Bakery Ordering|View Weekly Ad,46272,2022-05-03 08:17:28,2022-05-05 12:42:57,Store
2433,12759,Warner Cooper,00052,C,FRYS,"855 W Warner Rd Gilbert, AZ 85233",Gilbert,AZ,MARICOPA COUNTY,85233,4808137388.0,33.3339918,-111.8083638,Sun - Sat: 6:00 AM - 10:00 PM,Online Deli/Bakery Ordering|View Weekly Ad,46272,2022-05-03 08:17:28,2022-05-05 12:42:57,Store
2434,12760,Baseline Gilbert,00624,M,FRYS,"1845 E Baseline Rd Gilbert, AZ 85233",Gilbert,AZ,MARICOPA COUNTY,85233,4805393700.0,33.3769467,-111.7911336,Sun - Sat: 6:00 AM - 11:00 PM,Online Deli/Bakery Ordering|View Weekly Ad,46272,2022-05-03 08:17:28,2022-05-05 12:42:57,Store
2435,12761,Broadway Lindsay,00123,C,FRYS,"2727 E Broadway Rd Mesa, AZ 85204",Mesa,AZ,MARICOPA COUNTY,85204,4804645705.0,33.4064146,-111.7723364,Sun - Sat: 7:00 AM - 11:00 PM,Online Deli/Bakery Ordering|View Weekly Ad,46272,2022-05-03 08:17:28,2022-05-05 12:42:57,Store
2436,12762,Gilbert Williams Field Rd,00072,C,FRYS,"87 E Williams Field Rd Gilbert, AZ 85295",Gilbert,AZ,MARICOPA COUNTY,85295,4807263720.0,33.3048641,-111.7879439,Sun - Sat: 6:00 AM - 10:00 PM,Online Deli/Bakery Ordering|View Weekly Ad,46272,2022-05-03 08:17:28,2022-05-05 12:42:57,Store
2437,12763,John Wayne Pkwy Edwards Ave,00672,M,FRYS,"20797 N John Wayne Pkwy Maricopa, AZ 85139",Maricopa,AZ,PINAL COUNTY,85139,5205686200.0,33.0677005,-112.0443417,Sun - Fri: 6:00 AM - 11:00 PM,Online Deli/Bakery Ordering|View Weekly Ad,46272,2022-05-03 08:17:28,2022-05-05 12:43:19,Store
2438,12764,Riggs Rd McQueen Rd,00668,M,FRYS,"985 E Riggs Rd Chandler, AZ 85249",Chandler,AZ,MARICOPA COUNTY,85249,4808836500.0,33.2173551,-111.8251725,Sun - Sat: 6:00 AM - 10:00 PM,Online Deli/Bakery Ordering|View Weekly Ad,46272,2022-05-03 08:17:28,2022-05-05 12:43:19,Store
2439,12765,E Ocotillo Rd S Gilbert,00681,M,FRYS,"2929 E. Ocotillo Rd. Chandler, AZ 85249",Chandler,AZ,MARICOPA COUNTY,85249,4805668875.0,33.2455194,-111.7915797,Sun - Sat: 6:00 AM - 10:00 PM,Online Deli/Bakery Ordering|View Weekly Ad,46272,2022-05-03 08:17:28,2022-05-05 12:43:19,Store
2440,12766,Warner Val Vista,00064,C,FRYS,"714 S Val Vista Dr Gilbert, AZ 85296",Gilbert,AZ,MARICOPA COUNTY,85296,4806546968.0,33.3373394,-111.7571804,Sun - Sat: 6:00 AM - 10:00 PM,Online Deli/Bakery Ordering|View Weekly Ad,46272,2022-05-03 08:17:28,2022-05-05 12:43:19,Store
2441,12767,Lake Pleasant Happy Valley Rd,00657,M,FRYS,"25401 N. Lake Pleasant Parkway Peoria, AZ 85383",Peoria,AZ,MARICOPA COUNTY,85383,6232352350.0,33.714506,-112.267787,Sun - Sat: 6:00 AM - 11:00 PM,Online Deli/Bakery Ordering|View Weekly Ad,46272,2022-05-03 08:17:28,2022-05-05 12:43:23,Store
2442,12768,North Valley Pkwy Dove Valley,00694,M,FRYS,"2800 West Dove Valley Phoenix, AZ 85085",Phoenix,AZ,MARICOPA COUNTY,85085,4809946230.0,33.786026,-112.1194,Sun - Sat: 6:00 AM - 11:00 PM,Online Deli/Bakery Ordering|View Weekly Ad,46272,2022-05-03 08:17:28,2022-05-05 12:43:23,Store
2443,12769,48th St Carefree Hwy,00067,C,FRYS,"4815 E Carefree Hwy Ste 100 Cave Creek, AZ 85331",Cave Creek,AZ,MARICOPA COUNTY,85331,4805750693.0,33.797217,-111.9766901,Sun - Sat: 6:00 AM - 9:00 PM,Online Deli/Bakery Ordering|View Weekly Ad,46272,2022-05-03 08:17:28,2022-05-05 12:43:23,Store
2444,12770,Gavilan Peak Daisy Mountain Dr,00078,C,FRYS,"39508 N Daisy Mountain Dr Phoenix, AZ 85086",Phoenix,AZ,MARICOPA COUNTY,85086,6235517220.0,33.8444841,-112.1338324,Sun - Sat: 6:00 AM - 10:00 PM,Online Deli/Bakery Ordering|View Weekly Ad,46272,2022-05-03 08:17:28,2022-05-05 12:43:23,Store
2445,12771,Bell Reems,00061,C,FRYS,"15510 W Bell Rd Surprise, AZ 85374",Surprise,AZ,MARICOPA COUNTY,85374,6235462522.0,33.640373,-112.395334,Sun - Sat: 6:00 AM - 10:00 PM,Online Deli/Bakery Ordering|View Weekly Ad,46272,2022-05-03 08:17:28,2022-05-05 12:43:23,Store
2446,12772,Greenfield Main,00611,M,FRYS,"4440 E Main St Mesa, AZ 85205",Mesa,AZ,MARICOPA COUNTY,85205,4802188540.0,33.4173282,-111.7349675,Sun - Sat: 6:00 AM - 10:00 PM,Online Deli/Bakery Ordering|View Weekly Ad,46272,2022-05-03 08:17:28,2022-05-05 12:43:28,Store
2447,12773,Shea Eagle Mountain,00070,C,FRYS,"14845 E Shea Blvd Fountain Hills, AZ 85268",Fountain Hills,AZ,MARICOPA COUNTY,85268,4808367311.0,33.5789606,-111.7604044,Sun - Sat: 7:00 AM - 9:00 PM,Online Deli/Bakery Ordering|View Weekly Ad,46272,2022-05-03 08:17:28,2022-05-05 12:45:07,Store
2448,12774,Greenway 303 Loop Fwy,00680,M,FRYS,"15215 N Cotton Ln Surprise, AZ 85388",Surprise,AZ,MARICOPA COUNTY,85388,6234557900.0,33.622631,-112.424642,Sun - Sat: 6:00 AM - 10:00 PM,Online Deli/Bakery Ordering|View Weekly Ad,46272,2022-05-03 08:17:28,2022-05-05 12:45:30,Store
2449,12775,Chandler Heights Higley,00670,M,FRYS,"6470 S Higley Rd Gilbert, AZ 85298",Gilbert,AZ,MARICOPA COUNTY,85298,4808409560.0,33.232731,-111.723131,Sun - Sat: 6:00 AM - 10:00 PM,Online Deli/Bakery Ordering|View Weekly Ad,46272,2022-05-03 08:17:28,2022-05-05 12:45:46,Store
2450,12776,Pecos Higley,00075,C,FRYS,"3261 E Pecos Rd Gilbert, AZ 85295",Gilbert,AZ,MARICOPA COUNTY,85295,4809886300.0,33.2904394,-111.7196264,Sun - Sat: 6:00 AM - 10:00 PM,Online Deli/Bakery Ordering|View Weekly Ad,46272,2022-05-03 08:17:28,2022-05-05 12:45:46,Store
2451,12777,Frys Marketplace,00658,C,FRYS,"4075 E Williams Field Rd Gilbert, AZ 85295",Gilbert,AZ,MARICOPA COUNTY,85295,4803479812.0,33.305026,-111.702384,Sun - Sat: 6:00 AM - 11:00 PM,Online Deli/Bakery Ordering|View Weekly Ad,46272,2022-05-03 08:17:28,2022-05-05 12:45:46,Store
2452,12778,Pinal McCartney Rd,00669,M,FRYS,"2858 N Pinal Ave Casa Grande, AZ 85122",Casa Grande,AZ,PINAL COUNTY,85122,5204264700.0,32.9404572,-111.754323,Sun - Fri: 6:00 AM - 11:00 PM,Online Deli/Bakery Ordering|View Weekly Ad,46272,2022-05-03 08:17:28,2022-05-05 12:45:46,Store
2453,12779,Frys Marketplace,00693,M,FRYS,"25105 S Ellsworth Rd Queen Creek, AZ 85142",Queen Creek,AZ,MARICOPA COUNTY,85142,4804287615.0,33.2203439,-111.634323,Sun - Sat: 6:00 AM - 11:00 PM,Online Deli/Bakery Ordering|View Weekly Ad,46272,2022-05-03 08:17:28,2022-05-05 12:45:46,Store
2454,12780,Frys Marketplace Gilbert,00615,C,FRYS,"1455 N Higley Rd Gilbert, AZ 85234",Gilbert,AZ,MARICOPA COUNTY,85234,4804287180.0,33.376732,-111.720379,Sun - Sat: 6:00 AM - 11:00 PM,Online Deli/Bakery Ordering|View Weekly Ad,46272,2022-05-03 08:17:28,2022-05-05 12:45:46,Store
2455,12781,Bella Vista Hunt Hwy,00084,C,FRYS,"542 E Hunt Hwy San Tan Valley, AZ 85143",San Tan Valley,AZ,PINAL COUNTY,85143,4808881778.0,33.1607521,-111.5601377,Sun - Sat: 6:00 AM - 11:00 PM,Online Deli/Bakery Ordering|View Weekly Ad,46272,2022-05-03 08:17:28,2022-05-05 12:45:46,Store
2456,12782,Gantzel Combs,00682,M,FRYS,"155 W Combs Rd San Tan Valley, AZ 85140",San Tan Valley,AZ,PINAL COUNTY,85140,4804746600.0,33.2180807,-111.5657403,Sun - Sat: 6:00 AM - 11:00 PM,Online Deli/Bakery Ordering|View Weekly Ad,46272,2022-05-03 08:17:28,2022-05-05 12:45:46,Store
2457,12783,Power Baseline,00055,C,FRYS,"1915 S Power Rd Mesa, AZ 85206",Mesa,AZ,MARICOPA COUNTY,85206,4809245159.0,33.3804196,-111.6853011,Sun - Sat: 7:00 AM - 10:00 PM,Online Deli/Bakery Ordering|View Weekly Ad,46272,2022-05-03 08:17:28,2022-05-05 12:45:46,Store
2458,12784,Florence Blvd Colorado,00048,C,FRYS,"1385 E Florence Blvd Casa Grande, AZ 85122",Casa Grande,AZ,PINAL COUNTY,85122,5208361701.0,32.8786361,-111.7277347,Sun - Sat: 7:00 AM - 10:00 PM,Online Deli/Bakery Ordering|View Weekly Ad,46272,2022-05-03 08:17:28,2022-05-05 12:45:46,Store
2459,12785,Signal Butte Rd Guadalupe,00686,M,FRYS,"2724 S. Signal Butte Rd. Mesa, AZ 85209",Mesa,AZ,MARICOPA COUNTY,85209,4804817200.0,33.365795,-111.603924,Sun - Sat: 6:00 AM - 11:00 PM,Online Deli/Bakery Ordering|View Weekly Ad,46272,2022-05-03 08:17:28,2022-05-05 12:45:46,Store
2460,12786,McKellips Recker,00023,C,FRYS,"5941 E Mckellips Rd Mesa, AZ 85215",Mesa,AZ,MARICOPA COUNTY,85215,4808308949.0,33.4503008,-111.7028442,Sun - Sat: 6:00 AM - 10:00 PM,Online Deli/Bakery Ordering|View Weekly Ad,46272,2022-05-03 08:17:28,2022-05-05 12:45:46,Store
2461,12787,Ellsworth Broadway,00115,C,FRYS,"435 S Ellsworth Rd Mesa, AZ 85208",Mesa,AZ,MARICOPA COUNTY,85208,4803801005.0,33.4068667,-111.630782,Sun - Sat: 6:00 AM - 10:00 PM,Online Deli/Bakery Ordering|View Weekly Ad,46272,2022-05-03 08:17:28,2022-05-05 12:45:46,Store
2462,12788,NEC Old West Highway Idaho Road,00665,M,FRYS,"150 E. Old West Highway Apache Junction, AZ 85119",Apache Junction,AZ,PINAL COUNTY,85119,4802882140.0,33.414069,-111.543981,Sun - Sat: 6:00 AM - 11:00 PM,Online Deli/Bakery Ordering|View Weekly Ad,46272,2022-05-03 08:17:28,2022-05-05 12:45:50,Store
2463,12789,Tangerine Thornydale,00689,M,FRYS,"12100 N Thornydale Rd Marana, AZ 85658",Marana,AZ,PIMA COUNTY,85658,5205726040.0,32.4262894,-111.0450321,Sun - Sat: 6:00 AM - 10:00 PM,Online Deli/Bakery Ordering|View Weekly Ad,46272,2022-05-03 08:17:28,2022-05-05 12:47:33,Store
2464,12790,Verrado - Indian School and Jack Rabbit Trail,00692,M,FRYS,"19600 W Indian School Rd Buckeye, AZ 85396",Buckeye,AZ,MARICOPA COUNTY,85396,6232657200.0,33.495296,-112.481823,Sun - Sat: 6:00 AM - 10:00 PM,Online Deli/Bakery Ordering|View Weekly Ad,46272,2022-05-03 08:17:28,2022-05-05 12:52:50,Store
2465,12791,Glassford Hill Florentine,00063,C,FRYS,"3100 N Glassford Hill Rd Prescott Valley, AZ 86314",Prescott Valley,AZ,YAVAPAI COUNTY,86314,9284453010.0,34.587977,-112.34197,Sun - Sat: 6:00 AM - 10:00 PM,Online Deli/Bakery Ordering|View Weekly Ad,46272,2022-05-03 08:17:28,2022-05-05 12:53:23,Store
2466,12792,Prescott Fair Miller Valley,00116,C,FRYS,"950 Fair St Prescott, AZ 86305",Prescott,AZ,YAVAPAI COUNTY,86305,9287786494.0,34.5543377,-112.4824255,Sun - Sat: 6:00 AM - 10:00 PM,Online Deli/Bakery Ordering|View Weekly Ad,46272,2022-05-03 08:17:28,2022-05-05 12:53:23,Store
2467,12793,Sandretto Willow Creek Rd,00077,C,FRYS,"3198 Willow Creek Rd Prescott, AZ 86301",Prescott,AZ,YAVAPAI COUNTY,86301,9287783717.0,34.6005962,-112.4584399,Sun - Sat: 6:00 AM - 10:00 PM,Online Deli/Bakery Ordering|View Weekly Ad,46272,2022-05-03 08:17:28,2022-05-05 12:53:23,Store
2468,12794,Yuma St Watson Rd,00675,M,FRYS,"1300 S Watson Rd Buckeye, AZ 85326",Buckeye,AZ,MARICOPA COUNTY,85326,6236916600.0,33.434938,-112.558496,Sun - Sat: 6:00 AM - 11:00 PM,Online Deli/Bakery Ordering|View Weekly Ad,46272,2022-05-03 08:17:28,2022-05-05 12:53:30,Store
2469,12795,24th St 4th Ave,00107,C,FRYS,"500 W 24Th St Yuma, AZ 85364",Yuma,AZ,YUMA COUNTY,85364,9283291055.0,32.6855397,-114.6259985,Sun - Sat: 7:00 AM - 11:00 PM,Online Deli/Bakery Ordering|View Weekly Ad,46272,2022-05-03 08:17:28,2022-05-05 12:53:58,Store
2470,12796,I-8 Fortuna Rd,00699,C,FRYS,"11203 S Frontage Rd Yuma, AZ 85367",Yuma,AZ,YUMA COUNTY,85367,9283051922.0,32.6680073,-114.4405946,Sun - Sat: 6:00 AM - 11:00 PM,Online Deli/Bakery Ordering|View Weekly Ad,46272,2022-05-03 08:17:28,2022-05-05 12:53:58,Store
2471,12797,Calexico,00781,W,FOOD4LESS,"109 W Birch St Calexico, CA 92231",Calexico,CA,IMPERIAL COUNTY,92231,7607689766.0,32.6804539,-115.5017072,Sun - Sat: 7:00 AM - 12:00 AM,View Weekly Ad,46272,2022-05-03 08:17:28,2022-05-05 12:53:58,Store
2472,12798,80 ACOMA BLVD N LAKE HAVASU CITY AZ,00188,C,SMITHS,"80 Acoma Blvd N Lake Havasu City, AZ 86403",Lake Havasu City,AZ,MOHAVE COUNTY,86403,9286807277.0,34.47731,-114.322037,Sun - Sat: 6:00 AM - 11:00 PM,Online Deli/Bakery Ordering|View Weekly Ad,46272,2022-05-03 08:17:28,2022-05-05 12:56:20,Store
2473,12799,4747 S HWY 95 FORT MOHAVE AZ,00473,C,SMITHS,"4747 S Highway 95 Fort Mohave, AZ 86426",Fort Mohave,AZ,MOHAVE COUNTY,86426,9283303700.0,35.0194839,-114.5998555,Sun - Sat: 6:00 AM - 11:00 PM,Online Deli/Bakery Ordering|View Weekly Ad,46272,2022-05-03 08:17:28,2022-05-05 12:56:21,Store
2474,12800,BULLHEAD CITY,00191,C,SMITHS,"1775 Lakeside Dr Bullhead City, AZ 86442",Bullhead City,AZ,MOHAVE COUNTY,86442,9287638686.0,35.1064778,-114.6136766,Sun - Sat: 6:00 AM - 11:00 PM,Online Deli/Bakery Ordering|View Weekly Ad,46272,2022-05-03 08:17:28,2022-05-05 12:56:21,Store
