address,city,state,postal_code,latitude,longitude,brand,cheap,fresh,variety,friendly
1636 Sandifer Blvd,Seneca,SC,29678,,,walmart,4,2,3,4
2751 Beaver Run Blvd,Surfside Beach,SC,29575,,,walmart,4,2,3,4
3027 Wade Hampton Blvd,Taylors,SC,29687,,,walmart,4,2,3,4
1151 Stonecrest Blvd,Tega Cay,SC,29708,,,walmart,4,2,3,4
9 Benton Rd,Travelers Rest,SC,29690,,,walmart,4,2,3,4
513 N Duncan Byp,Union,SC,29379,,,walmart,4,2,3,4
2110 Bells Hwy,Walterboro,SC,29488,,,walmart,4,2,3,4
2401 Augusta Rd,West Columbia,SC,29169,,,walmart,4,2,3,4
970 E Liberty St,York,SC,29745,,,walmart,4,2,3,4
3820 7th Ave Se,Aberdeen,SD,57401,,,walmart,4,2,3,4
2233 6th St.,Brookings,SD,57006,,,walmart,4,2,3,4
2791 Dakota Ave S,Huron,SD,57350,,,walmart,4,2,3,4
1101 E Spruce St,Mitchell,SD,57301,,,walmart,4,2,3,4
1730 N Garfield Ave,Pierre,SD,57501,,,walmart,4,2,3,4
2825 1st Ave,Spearfish,SD,57783,,,walmart,4,2,3,4
1207 Princeton Ave,Vermillion,SD,57069,,,walmart,4,2,3,4
1201 29th St Se,Watertown,SD,57201,,,walmart,4,2,3,4
3001 Broadway Ave,Yankton,SD,57078,,,walmart,4,2,3,4
1030 Hunters Xing,Alcoa,TN,37701,,,walmart,4,2,3,4
589 W Main St,Algood,TN,38506,,,walmart,4,2,3,4
3035 Hamilton Church Rd,Antioch,TN,37013,,,walmart,4,2,3,4
1626 Highway 12 S,Ashland City,TN,37015,,,walmart,4,2,3,4
1815 Decatur Pike,Athens,TN,37303,,,walmart,4,2,3,4
1604 W Market St,Bolivar,TN,38008,,,walmart,4,2,3,4
220 Century Blvd,Bristol,TN,37620,,,walmart,4,2,3,4
1100 S Dupree Ave,Brownsville,TN,38012,,,walmart,4,2,3,4
2200 Highway 641 N,Camden,TN,38320,,,walmart,4,2,3,4
125 Myers St,Carthage,TN,37030,,,walmart,4,2,3,4
150 Tanner Ln,Clinton,TN,37716,,,walmart,4,2,3,4
5588 Little Debbie Pkwy,Collegedale,TN,37363,,,walmart,4,2,3,4
560 W Poplar Ave,Collierville,TN,38017,,,walmart,4,2,3,4
2200 Brookmeade Dr,Columbia,TN,38401,,,walmart,4,2,3,4
768 S Jefferson Ave,Cookeville,TN,38501,,,walmart,4,2,3,4
577 N Germantown Pkwy,Cordova,TN,38018,,,walmart,4,2,3,4
201 Lanny Bridges Ave,Covington,TN,38019,,,walmart,4,2,3,4
168 Obed Plz Ste 108,Crossville,TN,38555,,,walmart,4,2,3,4
3034 Rhea County Hwy,Dayton,TN,37321,,,walmart,4,2,3,4
175 Beasley Dr,Dickson,TN,37055,,,walmart,4,2,3,4
16773 Rankin Ave,Dunlap,TN,37327,,,walmart,4,2,3,4
2650 Lake Rd,Dyersburg,TN,38024,,,walmart,4,2,3,4
4150 Ringgold Rd,East Ridge,TN,37412,,,walmart,4,2,3,4
1001 Over Mountain Dr,Elizabethton,TN,37643,,,walmart,4,2,3,4
7100 Hopgood Rd,Fairview,TN,37062,,,walmart,4,2,3,4
1224 Huntsville Hwy,Fayetteville,TN,37334,,,walmart,4,2,3,4
3600 Mallory Ln,Franklin,TN,37067,,,walmart,4,2,3,4
1112 Nashville Pike,Gallatin,TN,37066,,,walmart,4,2,3,4
3755 E Andrew Johnson Hwy,Greeneville,TN,37745,,,walmart,4,2,3,4
204 N Anderson Ln,Hendersonville,TN,37075,,,walmart,4,2,3,4
4424 Lebanon Pike,Hermitage,TN,37076,,,walmart,4,2,3,4
612 E Main St,Hohenwald,TN,38462,,,walmart,4,2,3,4
2716 N Central Ave,Humboldt,TN,38343,,,walmart,4,2,3,4
180 Veterans Dr N,Huntingdon,TN,38344,,,walmart,4,2,3,4
2824 Appalachian Hwy,Jacksboro,TN,37757,,,walmart,4,2,3,4
539 E Central Ave,Jamestown,TN,38556,,,walmart,4,2,3,4
630 E Broadway Blvd,Jefferson City,TN,37760,,,walmart,4,2,3,4
525 Kimball Crossing Dr,Kimball,TN,37347,,,walmart,4,2,3,4
5511 Murfreesboro Rd,La Vergne,TN,37086,,,walmart,4,2,3,4
419 Highway 52 Byp W,Lafayette,TN,37083,,,walmart,4,2,3,4
2130 N Locust Ave,Lawrenceburg,TN,38464,,,walmart,4,2,3,4
615 S Cumberland St,Lebanon,TN,37087,,,walmart,4,2,3,4
911 Highway 321 N,Lenoir City,TN,37771,,,walmart,4,2,3,4
1334 N Ellington Pkwy,Lewisburg,TN,37091,,,walmart,4,2,3,4
547 W Church St,Lexington,TN,38351,,,walmart,4,2,3,4
4525 Highway 411,Madisonville,TN,37354,,,walmart,4,2,3,4
2518 Hillsboro Blvd,Manchester,TN,37355,,,walmart,4,2,3,4
134 Courtright Rd,Martin,TN,38237,,,walmart,4,2,3,4
2410 Us Highway 411 S,Maryville,TN,37801,,,walmart,4,2,3,4
915 N Chancery St,Mcminnville,TN,37110,,,walmart,4,2,3,4
15427 S First St,Milan,TN,38358,,,walmart,4,2,3,4
8445 Us Highway 51 N,Millington,TN,38053,,,walmart,4,2,3,4
300 Pleasant Grove Rd Ste 600,Mount Juliet,TN,37122,,,walmart,4,2,3,4
432 S Broad St,New Tazewell,TN,37825,,,walmart,4,2,3,4
1075 Cosby Hwy,Newport,TN,37821,,,walmart,4,2,3,4
373 S Illinois Ave,Oak Ridge,TN,37830,,,walmart,4,2,3,4
105 Chickasaw Ridge Dr,Oakland,TN,38060,,,walmart,4,2,3,4
19740 Alberta St,Oneida,TN,37841,,,walmart,4,2,3,4
1210 Mineral Wells Ave,Paris,TN,38242,,,walmart,4,2,3,4
1655 W College St,Pulaski,TN,38478,,,walmart,4,2,3,4
628 Highway 51 N,Ripley,TN,38063,,,walmart,4,2,3,4
1102 No. Gateway Ave,Rockwood,TN,37854,,,walmart,4,2,3,4
4331 Highway 66 S,Rogersville,TN,37857,,,walmart,4,2,3,4
175 Ji Bell Ln,Savannah,TN,38372,,,walmart,4,2,3,4
1017 Mulberry Ave,Selmer,TN,38375,,,walmart,4,2,3,4
1880 N Main St,Shelbyville,TN,37160,,,walmart,4,2,3,4
515 W Broad St,Smithville,TN,37166,,,walmart,4,2,3,4
570 Enon Springs Rd E,Smyrna,TN,37167,,,walmart,4,2,3,4
9334 Dayton Pike,Soddy Daisy,TN,37379,,,walmart,4,2,3,4
202 Sam Walton Dr,Sparta,TN,38583,,,walmart,4,2,3,4
4959 Main St,Spring Hill,TN,37174,,,walmart,4,2,3,4
3360 Tom Austin Hwy,Springfield,TN,37172,,,walmart,4,2,3,4
935 State Hwy 11 South,Sweetwater,TN,37874,,,walmart,4,2,3,4
2111 N Jackson St,Tullahoma,TN,37388,,,walmart,4,2,3,4
110 Rocky Bottom Dr,Unicoi,TN,37692,,,walmart,4,2,3,4
1601 W Reelfoot Ave,Union City,TN,38261,,,walmart,4,2,3,4
275 Walton Dr,Waverly,TN,37185,,,walmart,4,2,3,4
225 Wilkinson Ln,White House,TN,37188,,,walmart,4,2,3,4
2675 Decherd Blvd,Winchester,TN,37398,,,walmart,4,2,3,4
1421 Frontage Rd,Alamo,TX,78516,,,walmart,4,2,3,4
2701 E Main St,Alice,TX,78332,,,walmart,4,2,3,4
400 Highway 35 Byp N,Alvin,TX,77511,,,walmart,4,2,3,4
1801 N Velasco St,Angleton,TX,77515,,,walmart,4,2,3,4
521 S. Central Express Way,Anna,TX,75409,,,walmart,4,2,3,4
2501 W Wheeler Ave,Aransas Pass,TX,78336,,,walmart,4,2,3,4
1405 E Tyler St,Athens,TX,75751,,,walmart,4,2,3,4
201 Loop 59,Atlanta,TX,75551,,,walmart,4,2,3,4
721 Boyd Rd,Azle,TX,76020,,,walmart,4,2,3,4
12300 Lake June Rd,Balch Springs,TX,75180,,,walmart,4,2,3,4
2005 Hutchins Ave,Ballinger,TX,76821,,,walmart,4,2,3,4
488 Highway 71 W,Bastrop,TX,78602,,,walmart,4,2,3,4
4600 7th St,Bay City,TX,77414,,,walmart,4,2,3,4
4145 Dowlen Rd,Beaumont,TX,77706,,,walmart,4,2,3,4
502 E Fm 351,Beeville,TX,78102,,,walmart,4,2,3,4
1521 Interstate 35 N,Bellmead,TX,76705,,,walmart,4,2,3,4
2604 N Main St,Belton,TX,76513,,,walmart,4,2,3,4
8840 Benbrook Blvd,Benbrook,TX,76126,,,walmart,4,2,3,4
201 W Marcy Dr,Big Spring,TX,79720,,,walmart,4,2,3,4
1381 S Main St,Boerne,TX,78006,,,walmart,4,2,3,4
2021 N State Highway 121,Bonham,TX,75418,,,walmart,4,2,3,4
1501 Roosevelt,Borger,TX,79007,,,walmart,4,2,3,4
1341 Highway 287 N,Bowie,TX,76230,,,walmart,4,2,3,4
2207 S Bridge St,Brady,TX,76825,,,walmart,4,2,3,4
3800 W Walker St,Breckenridge,TX,76424,,,walmart,4,2,3,4
203 Us Loop 290 West,Brenham,TX,77833,,,walmart,4,2,3,4
795 Texas Ave,Bridge City,TX,77611,,,walmart,4,2,3,4
401 W Commerce St,Brownwood,TX,76801,,,walmart,4,2,3,4
690 Old San Antonio Rd,Buda,TX,78610,,,walmart,4,2,3,4
475 State Highway 36 N,Caldwell,TX,77836,,,walmart,4,2,3,4
603 E Highway 243,Canton,TX,75103,,,walmart,4,2,3,4
1701 N 23rd St,Canyon,TX,79015,,,walmart,4,2,3,4
2214 N 1st St,Carrizo Springs,TX,78834,,,walmart,4,2,3,4
4609 Nw Loop 436,Carthage,TX,75633,,,walmart,4,2,3,4
1151 Us Hwy 90 E,Castroville,TX,78009,,,walmart,4,2,3,4
765 Hurst Street,Center,TX,75935,,,walmart,4,2,3,4
2801 Avenue F Nw,Childress,TX,79201,,,walmart,4,2,3,4
602 Cibolo Valley Dr,Cibolo,TX,78108,,,walmart,4,2,3,4
1616 W Henderson St,Cleburne,TX,76033,,,walmart,4,2,3,4
831 Highway 59 S,Cleveland,TX,77327,,,walmart,4,2,3,4
1815 Brothers Blvd,College Station,TX,77845,,,walmart,4,2,3,4
4904 Colleyville Blvd,Colleyville,TX,76034,,,walmart,4,2,3,4
4691 State Highway 121,Colony,TX,75056,,,walmart,4,2,3,4
2103 Milam St,Columbus,TX,78934,,,walmart,4,2,3,4
2701 State Highway 50,Commerce,TX,75428,,,walmart,4,2,3,4
2720 E Highway 190,Copperas Cove,TX,76522,,,walmart,4,2,3,4
3801 W State Highway 31,Corsicana,TX,75110,,,walmart,4,2,3,4
1225 E Loop 304,Crockett,TX,75835,,,walmart,4,2,3,4
14215 Fm 2100 Rd,Crosby,TX,77532,,,walmart,4,2,3,4
11700 Us Highway 380,Cross Roads,TX,76227,,,walmart,4,2,3,4
1202 E Broadway St,Cuero,TX,77954,,,walmart,4,2,3,4
800 S Highway 287,Decatur,TX,76234,,,walmart,4,2,3,4
2410 Dodson Ave,Del Rio,TX,78840,,,walmart,4,2,3,4
401 N Us Highway 75,Denison,TX,75020,,,walmart,4,2,3,4
175 Interstate 35 N,Devine,TX,78016,,,walmart,4,2,3,4
900 N Salinas Boulevard,Donna,TX,78537,,,walmart,4,2,3,4
2003 S Dumas Ave,Dumas,TX,79029,,,walmart,4,2,3,4
496 S Bibb Ave,Eagle Pass,TX,78852,,,walmart,4,2,3,4
1410 E Main St,Eastland,TX,76448,,,walmart,4,2,3,4
3413 West Loop,El Campo,TX,77437,,,walmart,4,2,3,4
1320 W Hwy 290,Elgin,TX,78621,,,walmart,4,2,3,4
411 South Broadway Street,Elsa,TX,78543,,,walmart,4,2,3,4
700 E Ennis Ave,Ennis,TX,75119,,,walmart,4,2,3,4
13100 Josey Ln,Farmers Branch,TX,75234,,,walmart,4,2,3,4
305 10th Street,Floresville,TX,78114,,,walmart,4,2,3,4
2800 Flower Mound Rd,Flower Mound,TX,75022,,,walmart,4,2,3,4
802 E Us Highway 80,Forney,TX,75126,,,walmart,4,2,3,4
2610 W Dickinson Blvd,Fort Stockton,TX,79735,,,walmart,4,2,3,4
1435 E Main St,Fredericksburg,TX,78624,,,walmart,4,2,3,4
150 W El Dorado Blvd,Friendswood,TX,77546,,,walmart,4,2,3,4
1800 Lawrence St,Gainesville,TX,76240,,,walmart,4,2,3,4
6702 Seawall Blvd,Galveston,TX,77551,,,walmart,4,2,3,4
2805 S State Highway 36,Gatesville,TX,76528,,,walmart,4,2,3,4
620 S Interstate 35,Georgetown,TX,78628,,,walmart,4,2,3,4
2374 E Austin St,Giddings,TX,78942,,,walmart,4,2,3,4
1102 Us Highway 271 North,Gilmer,TX,75644,,,walmart,4,2,3,4
1114 E Sarah Dewitt Dr,Gonzales,TX,78629,,,walmart,4,2,3,4
2121 State Highway 16 S,Graham,TX,76450,,,walmart,4,2,3,4
735 E Highway 377,Granbury,TX,76048,,,walmart,4,2,3,4
1601 W State Highway 114,Grapevine,TX,76051,,,walmart,4,2,3,4
1200 W Main St,Gun Barrel City,TX,75156,,,walmart,4,2,3,4
1506 N Texana St,Hallettsville,TX,77964,,,walmart,4,2,3,4
1801 W Lincoln St,Harlingen,TX,78552,,,walmart,4,2,3,4
12550 Leslie Rd,Helotes,TX,78023,,,walmart,4,2,3,4
625 Highway 290 E,Hempstead,TX,77445,,,walmart,4,2,3,4
2121 Us Highway 79 S,Henderson,TX,75654,,,walmart,4,2,3,4
300 W 15th St,Hereford,TX,79045,,,walmart,4,2,3,4
733 Sun Valley Blvd,Hewitt,TX,76643,,,walmart,4,2,3,4
1035 Hickory Creek Blvd,Hickory Creek,TX,75065,,,walmart,4,2,3,4
3000 S Jackson Rd,Hidalgo,TX,78557,,,walmart,4,2,3,4
3060 Justin Rd,Highland Village,TX,75077,,,walmart,4,2,3,4
401 Coke Ave,Hillsboro,TX,76645,,,walmart,4,2,3,4
109 22nd St,Hondo,TX,78861,,,walmart,4,2,3,4
13900 Horizon Blvd,Horizon City,TX,79928,,,walmart,4,2,3,4
2801 E Interstate 20,Hudson Oaks,TX,76087,,,walmart,4,2,3,4
141 Interstate 45 S,Huntsville,TX,77340,,,walmart,4,2,3,4
1311 S Jackson St,Jacksonville,TX,75766,,,walmart,4,2,3,4
800 W Gibson St,Jasper,TX,75951,,,walmart,4,2,3,4
300 Kings Fort Pkwy,Kaufman,TX,75142,,,walmart,4,2,3,4
2130 Rufe Snow Dr,Keller,TX,76248,,,walmart,4,2,3,4
255 Fm 518 Rd,Kemah,TX,77565,,,walmart,4,2,3,4
200 Business Park Blvd,Kenedy,TX,78119,,,walmart,4,2,3,4
1216 Junction Hwy,Kerrville,TX,78028,,,walmart,4,2,3,4
1201 Stone St,Kilgore,TX,75662,,,walmart,4,2,3,4
1133 General Cavazos Blvd,Kingsville,TX,78363,,,walmart,4,2,3,4
2165 Northpark Dr,Kingwood,TX,77339,,,walmart,4,2,3,4
5754 Kyle Pkwy,Kyle,TX,78640,,,walmart,4,2,3,4
1915 W. State Hwy. 71,La Grange,TX,78945,,,walmart,4,2,3,4
6410 Interstate 45,La Marque,TX,77568,,,walmart,4,2,3,4
9025 Spencer Hwy,La Porte,TX,77571,,,walmart,4,2,3,4
121 Highway 332 W,Lake Jackson,TX,77566,,,walmart,4,2,3,4
1710 Central Texas Expy,Lampasas,TX,76550,,,walmart,4,2,3,4
407 E State Road 114,Levelland,TX,79336,,,walmart,4,2,3,4
2121 Highway 146 Byp,Liberty,TX,77575,,,walmart,4,2,3,4
105 Centennial Blvd,Lindale,TX,75771,,,walmart,4,2,3,4
1620 W Church St,Livingston,TX,77351,,,walmart,4,2,3,4
1904 S Colorado St,Lockhart,TX,78644,,,walmart,4,2,3,4
1004 W Ocean Boulevard,Los Fresnos,TX,78566,,,walmart,4,2,3,4
2662 W Lucas Rd,Lucas,TX,75002,,,walmart,4,2,3,4
2500 Daniel Mccall Dr,Lufkin,TX,75904,,,walmart,4,2,3,4
100 No. Lhs Drive,Lumberton,TX,77657,,,walmart,4,2,3,4
1620 E Main St,Madisonville,TX,77864,,,walmart,4,2,3,4
11923 Us Highway 290 E,Manor,TX,78653,,,walmart,4,2,3,4
2700 Us Highway 281,Marble Falls,TX,78654,,,walmart,4,2,3,4
600 S State Highway 6,Marlin,TX,76661,,,walmart,4,2,3,4
1701 E End Blvd N,Marshall,TX,75670,,,walmart,4,2,3,4
1406 E Milam St,Mexia,TX,76667,,,walmart,4,2,3,4
400 N Highway 67,Midlothian,TX,76065,,,walmart,4,2,3,4
135 Ne Loop 564,Mineola,TX,75773,,,walmart,4,2,3,4
601 No. Fm 1821,Mineral Wells,TX,76067,,,walmart,4,2,3,4
2311 S Jefferson Ave,Mount Pleasant,TX,75455,,,walmart,4,2,3,4
115 West Fm 544,Murphy,TX,75094,,,walmart,4,2,3,4
1712 E Washington Ave,Navasota,TX,77868,,,walmart,4,2,3,4
800 James Bowie Dr,New Boston,TX,75570,,,walmart,4,2,3,4
1209 S Interstate 35,New Braunfels,TX,78130,,,walmart,4,2,3,4
20310 Us Highway 59,New Caney,TX,77357,,,walmart,4,2,3,4
2223 S Loop 256,Palestine,TX,75801,,,walmart,4,2,3,4
215 E Mile 3 Rd,Palmhurst,TX,78573,,,walmart,4,2,3,4
2801 No. Charles St.,Pampa,TX,79065,,,walmart,4,2,3,4
2610 W Pioneer Pkwy,Pantego,TX,76013,,,walmart,4,2,3,4
3855 Lamar Ave,Paris,TX,75462,,,walmart,4,2,3,4
819 N Oak St,Pearsall,TX,78061,,,walmart,4,2,3,4
1903 S Cedar St,Pecos,TX,79772,,,walmart,4,2,3,4
1705 Expressway 83,Penitas,TX,78576,,,walmart,4,2,3,4
1548 Fm 685,Pflugerville,TX,78660,,,walmart,4,2,3,4
1501 N Interstate 27,Plainview,TX,79072,,,walmart,4,2,3,4
2151 W Oaklawn Rd,Pleasanton,TX,78064,,,walmart,4,2,3,4
1401 State Highway 100,Port Isabel,TX,78578,,,walmart,4,2,3,4
400 Tiney Browning Blvd,Port Lavaca,TX,77979,,,walmart,4,2,3,4
23561 Us Hwy 59,Porter,TX,77365,,,walmart,4,2,3,4
2000 Us Highway 181,Portland,TX,78374,,,walmart,4,2,3,4
701 W Princeton Dr,Princeton,TX,75407,,,walmart,4,2,3,4
500 Richland Blvd,Prosper,TX,75078,,,walmart,4,2,3,4
8801 State Highway 34 S,Quinlan,TX,75474,,,walmart,4,2,3,4
100 S Ryan Dr,Red Oak,TX,75154,,,walmart,4,2,3,4
1501 Buckingham Rd,Richardson,TX,75081,,,walmart,4,2,3,4
6604 Boulevard 26,Richland Hills,TX,76180,,,walmart,4,2,3,4
4534 E Us Highway 83,Rio Grande City,TX,78582,,,walmart,4,2,3,4
1228 N Highway 377,Roanoke,TX,76262,,,walmart,4,2,3,4
709 W Us Highway 79,Rockdale,TX,76567,,,walmart,4,2,3,4
2401 Highway 35 N,Rockport,TX,78382,,,walmart,4,2,3,4
494 W Interstate 30,Royse City,TX,75189,,,walmart,4,2,3,4
1401 N Saginaw Blvd,Saginaw,TX,76179,,,walmart,4,2,3,4
1126 W Us Highway 77,San Benito,TX,78586,,,walmart,4,2,3,4
1015 Highway 80,San Marcos,TX,78666,,,walmart,4,2,3,4
6102 Fm 3009,Schertz,TX,78154,,,walmart,4,2,3,4
220 N Highway 175,Seagoville,TX,75159,,,walmart,4,2,3,4
310 Overcreek Way,Sealy,TX,77474,,,walmart,4,2,3,4
550 South 123 Bypass,Seguin,TX,78155,,,walmart,4,2,3,4
2000 Hobbs Hwy,Seminole,TX,79360,,,walmart,4,2,3,4
1100 Us Highway 96 N,Silsbee,TX,77656,,,walmart,4,2,3,4
5110 College Ave,Snyder,TX,79549,,,walmart,4,2,3,4
10301 Alameda Ave,Socorro,TX,79927,,,walmart,4,2,3,4
305 Singing Oaks,Spring Branch,TX,78070,,,walmart,4,2,3,4
11210 W Airport Blvd,Stafford,TX,77477,,,walmart,4,2,3,4
2614 N Swenson Street,Stamford,TX,79553,,,walmart,4,2,3,4
2765 W Washington St,Stephenville,TX,76401,,,walmart,4,2,3,4
1750 S Broadway St,Sulphur Springs,TX,75482,,,walmart,4,2,3,4
407 Ne Georgia Ave,Sweetwater,TX,79556,,,walmart,4,2,3,4
3701 N Main St,Taylor,TX,76574,,,walmart,4,2,3,4
1900 W Moore Ave,Terrell,TX,75160,,,walmart,4,2,3,4
3040 College Park Dr,The Woodlands,TX,77384,,,walmart,4,2,3,4
510 Kitty Hawk Rd,Universal City,TX,78148,,,walmart,4,2,3,4
3100 E Main St,Uvalde,TX,78801,,,walmart,4,2,3,4
3800 Us Highway 287 W,Vernon,TX,76384,,,walmart,4,2,3,4
1360 N Main St,Vidor,TX,77662,,,walmart,4,2,3,4
200 Wake Village Rd,Wake Village,TX,75501,,,walmart,4,2,3,4
1200 N Highway 77,Waxahachie,TX,75165,,,walmart,4,2,3,4
1836 S Main St,Weatherford,TX,76086,,,walmart,4,2,3,4
301 N Columbia Dr,West Columbia,TX,77486,,,walmart,4,2,3,4
3115 Edgar Brown Dr,West Orange,TX,77630,,,walmart,4,2,3,4
6770 Westworth Blvd,Westworth Village,TX,76114,,,walmart,4,2,3,4
10388 Us 59 Hwy,Wharton,TX,77488,,,walmart,4,2,3,4
10001 Woodlands Pkwy,Woodlands,TX,77382,,,walmart,4,2,3,4
115 Cobb Mill Rd,Woodville,TX,75979,,,walmart,4,2,3,4
949 W Grassland Dr,American Fork,UT,84003,,,walmart,4,2,3,4
1330 S Providence Center Dr,Cedar City,UT,84720,,,walmart,4,2,3,4
4689 W Cedar Hills Dr,Cedar Hills,UT,84062,,,walmart,4,2,3,4
221 W Parrish Ln,Centerville,UT,84014,,,walmart,4,2,3,4
1632 N 2000 W,Clinton,UT,84015,,,walmart,4,2,3,4
1360 Draper Pkwy,Draper,UT,84020,,,walmart,4,2,3,4
777 N Main St,Ephraim,UT,84627,,,walmart,4,2,3,4
534 N Harrisville Rd,Harrisville,UT,84404,,,walmart,4,2,3,4
1274 S Us Highway 189,Heber City,UT,84032,,,walmart,4,2,3,4
5056 W 13400 S,Herriman,UT,84096,,,walmart,4,2,3,4
180 N 3400 W,Hurricane,UT,84737,,,walmart,4,2,3,4
585 N State St,Lindon,UT,84042,,,walmart,4,2,3,4
1150 S 100 W,Logan,UT,84321,,,walmart,4,2,3,4
3555 S 8400 W,Magna,UT,84044,,,walmart,4,2,3,4
7250 Union Park Ave,Midvale,UT,84047,,,walmart,4,2,3,4
3701 S Highland Dr,Millcreek,UT,84106,,,walmart,4,2,3,4
5596 S Van Winkle Expy,Murray,UT,84117,,,walmart,4,2,3,4
1550 N Main St,North Logan,UT,84341,,,walmart,4,2,3,4
1959 Wall Ave,Ogden,UT,84401,,,walmart,4,2,3,4
1355 Sandhill Rd,Orem,UT,84058,,,walmart,4,2,3,4
6545 Landmark Dr,Park City,UT,84098,,,walmart,4,2,3,4
1052 Turf Farm Rd,Payson,UT,84651,,,walmart,4,2,3,4
1200 S Commerce Way,Perry,UT,84302,,,walmart,4,2,3,4
1707 West State Street,Pleasant Grove,UT,84062,,,walmart,4,2,3,4
255 S Highway 55,Price,UT,84501,,,walmart,4,2,3,4
2255 N University Pkwy,Provo,UT,84604,,,walmart,4,2,3,4
10 E 1300 S,Richfield,UT,84701,,,walmart,4,2,3,4
4848 S 900 W,Riverdale,UT,84405,,,walmart,4,2,3,4
9151 S Quarry Bend Dr,Sandy,UT,84094,,,walmart,4,2,3,4
136 W State Road 73,Saratoga Springs,UT,84045,,,walmart,4,2,3,4
1710 E Skyline Dr,South Ogden,UT,84405,,,walmart,4,2,3,4
660 S 1750 W,Springville,UT,84663,,,walmart,4,2,3,4
2610 Pioneer Rd,St George,UT,84790,,,walmart,4,2,3,4
2228 W 1700 S,Syracuse,UT,84075,,,walmart,4,2,3,4
5469 S Redwood Rd,Taylorsville,UT,84123,,,walmart,4,2,3,4
99 W 1280 N,Tooele,UT,84074,,,walmart,4,2,3,4
1851 W Highway 40,Vernal,UT,84078,,,walmart,4,2,3,4
625 W Telegraph St,Washington,UT,84780,,,walmart,4,2,3,4
7671 S 3800 W,West Jordan,UT,84084,,,walmart,4,2,3,4
210 Northside Dr,Bennington,VT,5201,,,walmart,4,2,3,4
282 Berlin Mall Rd,Berlin,VT,5602,,,walmart,4,2,3,4
115 Seymour Drive,Derby,VT,5829,,,walmart,4,2,3,4
90 Shopping Plaza Rd,Rutland,VT,5701,,,walmart,4,2,3,4
700 Tuckers Way,Saint Albans,VT,5478,,,walmart,4,2,3,4
863 Harvest Ln,Williston,VT,5495,,,walmart,4,2,3,4
16032 Fifteen Mile Boulevard,Abingdon,VA,24211,,,walmart,4,2,3,4
125 Clarion Rd,Altavista,VA,24517,,,walmart,4,2,3,4
505 Oakville Rd,Appomattox,VA,24522,,,walmart,4,2,3,4
1126 E Lynchburg Salem Tpke,Bedford,VA,24523,,,walmart,4,2,3,4
1451 S Main St,Blackstone,VA,23824,,,walmart,4,2,3,4
4001 College Ave,Bluefield,VA,24605,,,walmart,4,2,3,4
13245 Lee Hwy,Bristol,VA,24202,,,walmart,4,2,3,4
6000 Burke Commons Rd,Burke,VA,22015,,,walmart,4,2,3,4
4368 Chantilly Shopping Center Dr,Chantilly,VA,20151,,,walmart,4,2,3,4
975 Hilton Heights Rd,Charlottesville,VA,22901,,,walmart,4,2,3,4
12000 Iron Bridge Rd,Chester,VA,23831,,,walmart,4,2,3,4
14501 Hancock Village St,Chesterfield,VA,23832,,,walmart,4,2,3,4
2400 N Franklin St,Christiansburg,VA,24073,,,walmart,4,2,3,4
671 Southpark Blvd,Colonial Heights,VA,23834,,,walmart,4,2,3,4
313 Thacker Ave,Covington,VA,24426,,,walmart,4,2,3,4
801 James Madison Hwy,Culpeper,VA,22701,,,walmart,4,2,3,4
5225 Alexander Rd,Dublin,VA,24084,,,walmart,4,2,3,4
24635 Dulles Landing Dr,Dulles,VA,20166,,,walmart,4,2,3,4
17041 Jefferson Davis Hwy,Dumfries,VA,22026,,,walmart,4,2,3,4
303 Market Dr,Emporia,VA,23847,,,walmart,4,2,3,4
1800 Peery Dr,Farmville,VA,23901,,,walmart,4,2,3,4
16807 Forest Rd,Forest,VA,24551,,,walmart,4,2,3,4
1500 Armory Dr,Franklin,VA,23851,,,walmart,4,2,3,4
10 Riverton Commons Dr,Front Royal,VA,22630,,,walmart,4,2,3,4
1140 E Stuart Dr,Galax,VA,24333,,,walmart,4,2,3,4
11400 W Broad St Rd,Glen Allen,VA,23060,,,walmart,4,2,3,4
6819 Walton Ln,Gloucester,VA,23061,,,walmart,4,2,3,4
164 Camp Creek Pkwy,Gordonsville,VA,22942,,,walmart,4,2,3,4
1179 Riverview St,Grundy,VA,24614,,,walmart,4,2,3,4
6530 Trading Sq,Haymarket,VA,20169,,,walmart,4,2,3,4
5001 Nine Mile Rd,Henrico,VA,23223,,,walmart,4,2,3,4
468 Trade Center Ln,Jonesville,VA,24263,,,walmart,4,2,3,4
200 Old Fairgrounds Way,Kilmarnock,VA,22482,,,walmart,4,2,3,4
16375 Merchant Ln,King George,VA,22485,,,walmart,4,2,3,4
1050 Regional Park Rd,Lebanon,VA,24266,,,walmart,4,2,3,4
19360 Compass Creek Pkwy,Leesburg,VA,20175,,,walmart,4,2,3,4
1233 N Lee Hwy,Lexington,VA,24450,,,walmart,4,2,3,4
2533 Germanna Hwy,Locust Grove,VA,22508,,,walmart,4,2,3,4
1036 Us Highway 211 W,Luray,VA,22835,,,walmart,4,2,3,4
197 Madison Heights Sq,Madison Heights,VA,24572,,,walmart,4,2,3,4
1193 N Main St,Marion,VA,24354,,,walmart,4,2,3,4
976 Commonwealth Blvd,Martinsville,VA,24112,,,walmart,4,2,3,4
7430 Bell Creek Rd,Mechanicsville,VA,23111,,,walmart,4,2,3,4
